,Unnamed: 0,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address,city
7692,7692,34.0,1723.0,279.0,617.0,252.0,6.7501,400000.0,<1H OCEAN,"9642, Haledon Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7693,7693,33.0,3099.0,839.0,2025.0,750.0,3.183,191100.0,<1H OCEAN,"7816, Birchcrest Road, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7694,7694,38.0,1301.0,264.0,877.0,275.0,4.625,191300.0,<1H OCEAN,"9283, La Reina Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7695,7695,29.0,2784.0,582.0,1278.0,550.0,4.3882,261600.0,<1H OCEAN,"8819, Lindell Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7696,7696,35.0,1604.0,280.0,802.0,280.0,5.752,291000.0,<1H OCEAN,"8570, Otto Street, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7697,7697,34.0,2863.0,451.0,1243.0,466.0,6.0723,297200.0,<1H OCEAN,"9283, La Reina Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7698,7698,38.0,2105.0,348.0,956.0,350.0,4.4125,246000.0,<1H OCEAN,"9283, La Reina Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7699,7699,36.0,1426.0,235.0,698.0,240.0,4.8523,267300.0,<1H OCEAN,"9283, La Reina Avenue, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7700,7700,35.0,708.0,145.0,471.0,153.0,3.2,197400.0,<1H OCEAN,"7816, Birchcrest Road, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7701,7701,36.0,1759.0,295.0,837.0,267.0,4.6992,251900.0,<1H OCEAN,"7299, Bairnsdale Street, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7702,7702,36.0,1933.0,341.0,958.0,335.0,4.4732,266000.0,<1H OCEAN,"Griffiths Middle School, 9633, Tweedy Lane, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7703,7703,38.0,1040.0,202.0,557.0,228.0,4.0,254700.0,<1H OCEAN,"Griffiths Middle School, 9633, Tweedy Lane, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7704,7704,34.0,2744.0,541.0,1333.0,503.0,4.0536,277200.0,<1H OCEAN,"7388, Dinsdale Street, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7705,7705,35.0,1500.0,250.0,706.0,250.0,4.5625,253500.0,<1H OCEAN,"Griffiths Middle School, 9633, Tweedy Lane, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7706,7706,34.0,1736.0,297.0,823.0,292.0,5.4042,241600.0,<1H OCEAN,"7299, Bairnsdale Street, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7707,7707,37.0,1709.0,333.0,778.0,344.0,3.9036,326600.0,<1H OCEAN,"10343, Western Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7708,7708,44.0,1812.0,338.0,822.0,314.0,6.7744,294100.0,<1H OCEAN,"10721, Horley Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7709,7709,42.0,1413.0,228.0,630.0,219.0,6.8564,300000.0,<1H OCEAN,"10721, Horley Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7710,7710,37.0,1462.0,243.0,600.0,236.0,5.2015,302000.0,<1H OCEAN,"10721, Horley Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7711,7711,36.0,1942.0,355.0,891.0,348.0,3.6635,282100.0,<1H OCEAN,"10721, Horley Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7712,7712,33.0,2418.0,485.0,1397.0,477.0,3.1083,285500.0,<1H OCEAN,"7892, Scout Avenue, Bell Gardens, Los Angeles County, California, 90201, United States","['Bell', 'Bell Gardens', 'Los Angeles']"
7713,7713,31.0,1053.0,230.0,686.0,211.0,4.0,263200.0,<1H OCEAN,"7268, Pellet Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7714,7714,36.0,2752.0,459.0,1211.0,452.0,5.0526,269800.0,<1H OCEAN,"8570, Otto Street, Downey, Los Angeles County, California, 90240, United States","['Downey', 'Los Angeles']"
7715,7715,35.0,1813.0,313.0,825.0,316.0,5.2485,323800.0,<1H OCEAN,"Shellyfield Road, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7716,7716,33.0,2394.0,576.0,1166.0,548.0,2.7317,264700.0,<1H OCEAN,"Shellyfield Road, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7717,7717,34.0,522.0,138.0,373.0,139.0,3.5481,265000.0,<1H OCEAN,"Dolan Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7718,7718,24.0,6662.0,1852.0,3792.0,1735.0,3.1104,230000.0,<1H OCEAN,"10343, Western Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7719,7719,35.0,2670.0,493.0,1196.0,488.0,3.8427,283500.0,<1H OCEAN,"Ardine Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7720,7720,37.0,1434.0,262.0,786.0,256.0,4.4375,244900.0,<1H OCEAN,"9393, Bigby Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7721,7721,32.0,2098.0,378.0,1036.0,385.0,5.0258,255400.0,<1H OCEAN,"9393, Bigby Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7722,7722,31.0,2210.0,519.0,1047.0,472.0,3.3292,271300.0,<1H OCEAN,"Shellyfield Road, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7723,7723,33.0,2206.0,393.0,973.0,364.0,4.675,283000.0,<1H OCEAN,"Shellyfield Road, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7724,7724,36.0,1949.0,319.0,909.0,325.0,5.1587,296600.0,<1H OCEAN,"9393, Bigby Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7725,7725,17.0,1205.0,347.0,736.0,342.0,3.2011,162500.0,<1H OCEAN,"Ardine Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7726,7726,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0,<1H OCEAN,"Benedict Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7727,7727,27.0,580.0,143.0,466.0,133.0,3.0909,187500.0,<1H OCEAN,"Hall Road, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7728,7728,28.0,3069.0,864.0,1932.0,835.0,2.4925,177200.0,<1H OCEAN,"Kaiser Permanente Downey Medical Center, 9333, Caring Way, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7729,7729,38.0,2040.0,458.0,1775.0,445.0,3.5227,202400.0,<1H OCEAN,"11800, Marbel Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7730,7730,36.0,984.0,183.0,615.0,206.0,4.1786,201500.0,<1H OCEAN,"Kaiser Permanente Downey Medical Center, 9333, Caring Way, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7731,7731,31.0,3731.0,853.0,2313.0,801.0,3.2237,218200.0,<1H OCEAN,"Sussman Middle School, Meadow Road, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7732,7732,31.0,3205.0,727.0,1647.0,664.0,3.3681,223900.0,<1H OCEAN,"12036, Downey Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7733,7733,32.0,2065.0,438.0,1075.0,442.0,4.4279,226400.0,<1H OCEAN,"12036, Downey Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7734,7734,30.0,3096.0,628.0,1676.0,587.0,4.6583,207300.0,<1H OCEAN,"7937, Kingbee Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7735,7735,34.0,2122.0,517.0,1578.0,488.0,3.1496,191900.0,<1H OCEAN,"11800, Marbel Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7736,7736,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,<1H OCEAN,"11800, Marbel Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7737,7737,31.0,2841.0,774.0,1612.0,708.0,2.9205,196600.0,<1H OCEAN,"Law Office of Raymond Perez, 11445, Paramount Boulevard, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles', 'Paramount']"
7738,7738,35.0,2987.0,601.0,1561.0,606.0,4.0039,226500.0,<1H OCEAN,"Law Office of Raymond Perez, 11445, Paramount Boulevard, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles', 'Paramount']"
7739,7739,36.0,1948.0,341.0,992.0,363.0,4.2594,242400.0,<1H OCEAN,"11817, Horton Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7740,7740,37.0,1594.0,321.0,1003.0,323.0,3.3289,199700.0,<1H OCEAN,"11817, Horton Avenue, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7741,7741,35.0,2753.0,702.0,1592.0,614.0,2.7875,209000.0,<1H OCEAN,"7268, Pellet Street, Downey, Los Angeles County, California, 90241, United States","['Downey', 'Los Angeles']"
7742,7742,25.0,3341.0,789.0,1685.0,751.0,3.6936,238300.0,<1H OCEAN,"Los Amigos Golf Course, 7295, Quill Drive, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7743,7743,25.0,1948.0,433.0,1128.0,429.0,3.7614,255900.0,<1H OCEAN,"7937, Kingbee Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7744,7744,25.0,5675.0,1224.0,3317.0,1119.0,3.9352,232900.0,<1H OCEAN,"Los Amigos Golf Course, 7295, Quill Drive, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7745,7745,42.0,1839.0,346.0,1034.0,339.0,4.9808,212300.0,<1H OCEAN,"7937, Kingbee Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7746,7746,34.0,1745.0,404.0,1084.0,410.0,3.3411,220500.0,<1H OCEAN,"7937, Kingbee Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7747,7747,36.0,2062.0,351.0,1134.0,358.0,4.4881,218900.0,<1H OCEAN,"Pius X High School, Puritan Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7748,7748,35.0,2378.0,559.0,1799.0,546.0,3.9327,190500.0,<1H OCEAN,"Sussman Middle School, Meadow Road, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7749,7749,36.0,1890.0,400.0,1232.0,386.0,4.375,184200.0,<1H OCEAN,"8198, Borson Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7750,7750,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0,<1H OCEAN,"8198, Borson Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7751,7751,28.0,1038.0,252.0,912.0,245.0,2.5875,161200.0,<1H OCEAN,"8198, Borson Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7752,7752,30.0,915.0,234.0,646.0,211.0,2.5208,182800.0,<1H OCEAN,"8198, Borson Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7753,7753,19.0,3056.0,759.0,1561.0,740.0,3.1369,196900.0,<1H OCEAN,"Foster Road, Downey, Los Angeles County, California, 90650, United States","['Downey', 'Los Angeles']"
7754,7754,34.0,682.0,132.0,491.0,144.0,4.6389,173800.0,<1H OCEAN,"13331, Eastbrook Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7755,7755,35.0,620.0,122.0,381.0,124.0,3.7917,183900.0,<1H OCEAN,"13331, Eastbrook Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7756,7756,35.0,1518.0,279.0,857.0,251.0,3.6917,197500.0,<1H OCEAN,"13331, Eastbrook Avenue, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7757,7757,35.0,561.0,104.0,261.0,105.0,4.9375,183800.0,<1H OCEAN,"Foster Road, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7758,7758,34.0,916.0,162.0,552.0,164.0,4.9107,222000.0,<1H OCEAN,"Foster Road, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7759,7759,36.0,1096.0,204.0,569.0,201.0,4.475,182300.0,<1H OCEAN,"9059, Gardendale Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7760,7760,34.0,2011.0,472.0,1087.0,423.0,3.0465,187800.0,<1H OCEAN,"9059, Gardendale Street, Downey, Los Angeles County, California, 90242, United States","['Downey', 'Los Angeles']"
7761,7761,40.0,513.0,100.0,399.0,99.0,4.875,167600.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7762,7762,36.0,1080.0,201.0,719.0,201.0,4.2679,175800.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7763,7763,36.0,726.0,,490.0,130.0,3.6389,167600.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7764,7764,35.0,1151.0,248.0,809.0,246.0,4.7813,160000.0,<1H OCEAN,"14482, Studebaker Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7765,7765,29.0,889.0,166.0,597.0,163.0,4.9609,186700.0,<1H OCEAN,"Foster Road, Downey, Los Angeles County, California, 90650, United States","['Downey', 'Los Angeles']"
7766,7766,22.0,1981.0,472.0,1231.0,457.0,4.0878,153700.0,<1H OCEAN,"Foster Road, Downey, Los Angeles County, California, 90650, United States","['Downey', 'Los Angeles']"
7767,7767,29.0,505.0,113.0,411.0,113.0,2.6397,164400.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7768,7768,14.0,2369.0,604.0,1546.0,464.0,3.7969,159400.0,<1H OCEAN,"11454, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7769,7769,34.0,1582.0,343.0,1356.0,324.0,3.4211,141100.0,<1H OCEAN,"11454, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7770,7770,36.0,1442.0,271.0,990.0,268.0,4.0517,162200.0,<1H OCEAN,"11454, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7771,7771,35.0,1994.0,419.0,1491.0,428.0,3.7383,166200.0,<1H OCEAN,"12281, Summer Avenue, Studebaker, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7772,7772,35.0,1592.0,335.0,1238.0,320.0,4.9732,165000.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7773,7773,36.0,1551.0,297.0,1100.0,322.0,5.1187,168100.0,<1H OCEAN,"11886, Front Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7774,7774,30.0,1366.0,460.0,920.0,410.0,0.9946,159900.0,<1H OCEAN,"11886, Front Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7775,7775,36.0,1215.0,279.0,862.0,285.0,3.7604,158700.0,<1H OCEAN,"11449, Mc Laren Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7776,7776,37.0,1112.0,222.0,771.0,224.0,4.2132,164600.0,<1H OCEAN,"11449, Mc Laren Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7777,7777,35.0,1653.0,325.0,1072.0,301.0,3.2708,159700.0,<1H OCEAN,"10964, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7778,7778,30.0,3259.0,942.0,2744.0,895.0,2.8608,165600.0,<1H OCEAN,"11886, Front Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7779,7779,29.0,2387.0,570.0,1978.0,548.0,3.1957,159200.0,<1H OCEAN,"Santa Ana Freeway, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk', 'Santa Ana']"
7780,7780,18.0,1573.0,396.0,1200.0,365.0,2.895,146900.0,<1H OCEAN,"11886, Front Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7781,7781,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0,<1H OCEAN,"12813, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7782,7782,21.0,2863.0,701.0,1489.0,621.0,3.2031,180700.0,<1H OCEAN,"12813, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7783,7783,36.0,1360.0,271.0,909.0,275.0,4.6731,173300.0,<1H OCEAN,"12813, Foster Road, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7784,7784,35.0,2228.0,463.0,1558.0,427.0,4.023,157700.0,<1H OCEAN,"Santa Ana Freeway, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk', 'Santa Ana']"
7785,7785,41.0,550.0,129.0,642.0,125.0,1.875,119900.0,<1H OCEAN,"14456, Cabrillo Avenue, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7786,7786,36.0,1047.0,227.0,975.0,239.0,3.1897,155000.0,<1H OCEAN,"14456, Cabrillo Avenue, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7787,7787,37.0,1161.0,254.0,882.0,236.0,4.4167,158000.0,<1H OCEAN,"El Monte RV Rentals & Sales, 12818, Firestone Boulevard, Santa Fe Springs, Los Angeles County, California, 90670, United States","['El Monte', 'Los Angeles', 'Santa Fe Springs']"
7788,7788,26.0,2483.0,412.0,1538.0,449.0,5.1104,220500.0,<1H OCEAN,"15125, Caulfield Avenue, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7789,7789,29.0,1138.0,217.0,964.0,222.0,4.537,185300.0,<1H OCEAN,"12320, Cheshire Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7790,7790,17.0,2223.0,544.0,2008.0,512.0,3.0777,160800.0,<1H OCEAN,"12320, Cheshire Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7791,7791,35.0,1145.0,274.0,1651.0,265.0,3.125,120300.0,<1H OCEAN,"12320, Cheshire Street, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7792,7792,28.0,1035.0,275.0,1545.0,269.0,3.0357,123400.0,<1H OCEAN,"15562, Clarkdale Avenue, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
7793,7793,35.0,1071.0,290.0,1412.0,274.0,3.1917,114900.0,<1H OCEAN,"15562, Clarkdale Avenue, Norwalk, Los Angeles County, California, 90650, United States","['Los Angeles', 'Norwalk']"
